Days,Date,Total BTC,Market Cap,Count,Blocks last 24h,Blocks avg. per hour,Difficulty,Next Difficulty,Network Hashrate Terahashs,Network Hashrate PetaFLOPS,Price,Open,High,Low,Vol.,Change %
1328,2017-09-07,16522800,71761824960,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4635.6,4618.7,4690.5,4493.2,70530,0.37
1329,2017-09-08,16522800,71532158040,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4326.5,4635.6,4699.6,4130.9,180360,-6.67
1330,2017-09-09,16522800,70800363228,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4335.1,4326.5,4402.1,4185.3,77090,0.2
1331,2017-09-10,16522800,69828657360,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4245.9,4335.1,4338.1,4032.1,108080,-2.06
1332,2017-09-11,16522800,69061999440,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4217.9,4245.9,4364.4,4134.6,88760,-0.66
1333,2017-09-12,16522800,65018870280,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4158.9,4217.9,4387.8,4075,107040,-1.4
1334,2017-09-13,16522800,54720043812,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3870.3,4158.9,4174.6,3752,186540,-6.94
1335,2017-09-14,16522800,62129032560,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3243.1,3870.3,3930.7,3219,317590,-16.21
1336,2017-09-15,16522800,61143117084,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3713.8,3243.1,3824.4,2979.9,448550,14.51
1337,2017-09-16,16522800,62109205200,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3698.9,3713.8,3893.7,3551.8,169360,-0.4
1338,2017-09-17,16522800,67101899676,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3689.6,3698.9,3796.6,3485.8,96070,-0.25
1339,2017-09-18,16522800,64820100996,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4100.3,3689.6,4122.8,3689,147930,11.13
1340,2017-09-19,16522800,65244736956,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3908,4100.3,4120.7,3852.2,123220,-4.69
1341,2017-09-20,16522800,59868878748,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3882.2,3908,4053,3846.8,86650,-0.66
1342,2017-09-21,16522800,59493976416,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3617.3,3882.2,3912.8,3576.5,145130,-6.82
1343,2017-09-22,16522800,61915888440,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3600.8,3617.3,3753.5,3505.8,114720,-0.45
1344,2017-09-23,16522800,60988959360,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3788,3600.8,3813.4,3563.2,67820,5.2
1345,2017-09-24,16522800,65040349920,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3667.5,3788,3790.9,3633.9,49660,-3.18
1346,2017-09-25,16522800,65676477720,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3932.8,3667.5,3971.5,3665.7,100200,7.23
1347,2017-09-26,16522800,69413935080,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,3892.7,3932.8,3982.3,3858.8,63250,-1.02
1348,2017-09-27,16522800,69158162136,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4212.2,3892.7,4232.4,3882.1,117600,8.21
1349,2017-09-28,16522800,68782268436,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4195.6,4212.2,4274.6,4112.9,92230,-0.39
1350,2017-09-29,16522800,71643191256,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4172.8,4195.6,4237.5,4030.4,97800,-0.54
1351,2017-09-30,16522800,72784916736,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4360.6,4172.8,4383.3,4164.3,67490,4.5
1352,2017-10-01,16522800,72154902372,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4403.1,4360.6,4412.6,4258.3,60580,0.97
1353,2017-10-02,16522800,71047874772,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4401.3,4403.1,4477.4,4364.7,71200,-0.04
1354,2017-10-03,16522800,69936055560,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4314.2,4401.3,4436,4230.7,81870,-1.98
1355,2017-10-04,16522800,72026189760,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4218.7,4314.2,4355.3,4183.6,64080,-2.21
1356,2017-10-05,16522800,71872527720,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4321.4,4218.7,4365.8,4143.4,63610,2.44
1357,2017-10-06,16522800,73103476320,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4371.9,4321.4,4422.1,4296.9,61690,1.17
1358,2017-10-07,16522800,76087494000,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4435.8,4371.9,4472.9,4319.5,40200,1.46
1359,2017-10-08,16522800,78549391200,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4611.7,4435.8,4622.9,4419.4,71370,3.97
1360,2017-10-09,16522800,78990715188,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4777.5,4611.7,4875.4,4556.1,110190,3.59
1361,2017-10-10,16522800,79646009436,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4763.4,4777.5,4930,4722.8,98490,-0.3
1362,2017-10-11,16522800,87850075320,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,4824.2,4763.4,4874.9,4718.6,70480,1.28
1363,2017-10-12,16522800,92782131120,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5432.6,4824.2,5432.6,4815,163920,12.61
1364,2017-10-13,16522800,94824349200,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5637.3,5432.6,5852.8,5392,215020,3.77
1365,2017-10-14,16522800,93942031680,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5824.7,5637.3,5839.6,5568.9,76220,3.33
1366,2017-10-15,16522800,94260921720,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5688.1,5824.7,5862.7,5448.2,101640,-2.34
1367,2017-10-16,16522800,92159221560,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5759.3,5677.4,5795.3,5576.1,61360,1.25
1368,2017-10-17,16522800,92692908000,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5598.6,5759.3,5773.3,5521.1,65640,-2.79
1369,2017-10-18,16522800,94290993216,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5575.8,5598.6,5601.3,5114.9,122020,-0.41
1370,2017-10-19,16522800,99010070124,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5698.6,5576.7,5737.4,5517.6,83060,2.2
1371,2017-10-20,16522800,1.01E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5993.1,5698.6,6075.3,5611.4,123860,5.17
1372,2017-10-21,16522800,97813819404,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6006.6,5993.1,6187.2,5874.5,112940,0.23
1373,2017-10-22,16522800,97004202204,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5982.9,6006.6,6070.6,5723,105030,-0.4
1374,2017-10-23,16522800,91095814152,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5903.6,5982.9,6049,5644.2,137140,-1.32
1375,2017-10-24,16522800,93986973696,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5513.1,5903.6,5904.6,5463.4,143740,-6.62
1376,2017-10-25,16522800,97128784116,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5734,5513.1,5748,5375.6,105840,4.01
1377,2017-10-26,16522800,95809108080,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5887.6,5734,5970.4,5689.9,93680,2.68
1378,2017-10-27,16522800,95141586960,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5764.6,5887.6,5997.8,5692.3,83930,-2.09
1379,2017-10-28,16522800,1.02E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5726.6,5764.6,5871,5654.8,53230,-0.66
1380,2017-10-29,16522800,1.01E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6147.5,5726.6,6295.4,5679.4,163060,7.35
1381,2017-10-30,16522800,1.06E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6124.3,6147.7,6226.2,6019,78620,-0.38
1382,2017-10-31,16522800,1.10E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6451.2,6124.3,6467.2,6090.8,101250,5.34
1383,2017-11-01,16522800,1.16E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6737.8,6449.1,6738.7,6355,133190,4.44
1384,2017-11-02,16522800,1.18E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7024.8,6737.8,7339.9,6737.8,238800,4.26
1385,2017-11-03,16522800,1.23E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7152.1,7024.8,7445.6,6938.9,154890,1.81
1386,2017-11-04,16522800,1.21E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7363.8,7147,7492.2,6957.8,106600,2.96
1387,2017-11-06,16522800,1.15E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6959.2,7389.5,7429.7,6934.7,159690,-5.82
1388,2017-11-07,16522800,1.18E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7102.8,6959.3,7222.4,6957.8,101050,2.06
1389,2017-11-08,16522800,1.23E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7444.4,7102.2,7869.1,7027,220220,4.81
1390,2017-11-09,16522800,1.18E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7129.6,7444.4,7457.1,7040.8,126770,-4.23
1391,2017-11-10,16522800,1.09E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6565.8,7129.6,7319,6406,222000,-7.91
1392,2017-11-11,16522800,1.05E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6339.9,6565.8,6821.5,6197.9,135720,-3.44
1393,2017-11-12,16522800,96493152000,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5878.1,6339.9,6490.5,5493.6,269830,-7.28
1394,2017-11-13,16522800,1.12E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6522.5,5878.1,6760.1,5828.3,178340,10.96
1395,2017-11-14,16522800,1.10E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6597.1,6522.5,6728.6,6419.2,96500,1.14
1396,2017-11-15,16522800,1.20E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7283.2,6597.1,7330.1,6596.9,131120,10.4
1397,2017-11-16,16522800,1.30E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7853.7,7283,7964.6,7119.2,133940,7.83
1398,2017-11-17,16522800,1.27E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7700,7853.7,8000.2,7534.7,117350,-1.96
1399,2017-11-18,16522800,1.29E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7780.9,7700,7857.5,7458.9,74380,1.05
1400,2017-11-19,16522800,1.32E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8042.6,7781,8100.9,7675.4,68620,3.36
1401,2017-11-20,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8244.7,8042.6,8294.1,7947.3,75700,2.51
1402,2017-11-21,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8100,8245.9,8368.4,7819.1,115450,-1.76
1403,2017-11-22,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8234.5,8099.9,8304.4,8091.6,65810,1.66
1404,2017-11-23,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8013.4,8234.5,8266.5,8012.4,68010,-2.69
1405,2017-11-24,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8200.8,8013.4,8332.9,7900.2,73000,2.34
1406,2017-11-25,16522800,1.44E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8754.7,8203.5,8762,8153.7,84670,6.75
1407,2017-11-26,16522800,1.52E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9318.4,8754.6,9474.6,8746.6,85890,6.44
1408,2017-11-27,16522800,1.59E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9733.2,9318.4,9733.6,9316.8,106900,4.45
1409,2017-11-28,16522800,1.62E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9906,9732.6,9969.6,9638.2,87760,1.78
1410,2017-11-29,16522800,1.61E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9837.9,9906,11417.8,8938.7,233330,-0.69
1411,2017-11-30,16522800,1.66E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9946.8,9848,10689.1,9023.8,187010,1.11
1412,2017-12-01,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10861.5,9947.1,10942.8,9420.9,131920,9.2
1413,2017-12-02,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10912.7,10861.5,11175.2,10715.5,86830,0.47
1414,2017-12-03,16522800,1.87E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11246.2,10912.7,11851.1,10578.4,122130,3.06
1415,2017-12-04,16522800,1.92E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11623.9,11244.2,11624.6,10917.8,93170,3.36
1416,2017-12-05,16522800,1.94E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11667.1,11624.4,11901.9,11486.1,89690,0.37
1417,2017-12-06,16522800,2.28E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13749.6,11667.1,13843.2,11661.8,191580,17.85
1418,2017-12-07,16522800,2.63E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16850.3,13750.1,16879.3,13401.6,297110,22.55
1419,2017-12-08,16522800,2.63E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16047.6,16868,17294.8,13906.1,286760,-4.76
1420,2017-12-09,16522800,2.41E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14843.4,16048.2,16313.2,13151.5,181980,-7.5
1421,2017-12-10,16522800,2.45E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15059.6,14840,15783.2,13031,201620,1.46
1422,2017-12-11,16522800,2.71E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16732.5,15060.5,17399.2,15024.6,159730,11.11
1423,2017-12-12,16522800,2.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,17083.9,16733.3,17560.7,16254.5,132850,2.1
1424,2017-12-13,16522800,2.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16286.8,17083.9,17268,15669.9,155410,-4.67
1425,2017-12-15,16522800,2.93E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,17604.8,16467.9,17987,16442.2,153650,6.9
1426,2017-12-16,16522800,3.17E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,19345.5,17594.1,19587.7,17318.5,112170,9.89
1427,2017-12-17,16522800,3.12E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,19065.7,19346.6,19870.6,18750.9,117410,-1.45
1428,2017-12-18,16522800,3.13E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,18972.3,19065.7,19221.1,18114.4,139250,-0.49
1429,2017-12-19,16522800,2.90E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,17523.7,18971.2,19022,16812.8,174540,-7.64
1430,2017-12-20,16522800,2.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16462,17521.7,17813.6,15642.7,227680,-6.06
1431,2017-12-21,16522800,2.58E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15632.1,16461.1,17301.8,14953,163740,-5.04
1432,2017-12-24,16522800,2.29E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13790,14396.6,14413.7,12166.5,182420,-4.21
1433,2017-12-25,16522800,2.30E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13833.5,13790,14467.4,13010.7,107480,0.32
1434,2017-12-26,16522800,2.60E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15756.6,13830.2,16094.7,13748.5,143140,13.9
1435,2017-12-27,16522800,2.54E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15416.6,15757,16514.6,14534.7,138710,-2.16
1436,2017-12-28,16522800,2.40E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14398.7,15416.3,15505.5,13466.1,170370,-6.6
1437,2017-12-29,16522800,2.37E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14392.6,14398.5,15109.8,13951.1,118880,-0.04
1438,2017-12-30,16522800,2.09E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12531.5,14392.1,14461.5,11962.1,182070,-12.93
1439,2017-12-31,16522800,2.56E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13850.4,12532.4,14241.8,12359.4,111270,10.52
1440,2018-01-01,16522800,2.22E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13444.9,13850.5,13921.5,12877.7,78430,-2.93
1441,2018-01-02,16522800,2.44E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14754.1,13444.9,15306.1,12934.2,137730,9.74
1442,2018-01-03,16522800,2.50E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15156.6,14754.1,15435,14579.7,106540,2.73
1443,2018-01-04,16522800,2.50E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15180.1,15156.5,15408.7,14244.7,110970,0.15
1444,2018-01-05,16522800,3.01E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16954.8,15180.1,17126.9,14832.4,141960,11.69
1445,2018-01-06,16522800,2.83E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,17172.3,16954.8,17252.8,16286.6,83930,1.28
1446,2018-01-07,16522800,2.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,16228.2,17174.5,17184.8,15791.1,79010,-5.5
1447,2018-01-08,16522800,2.48E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14976.2,16228.3,16302.9,13902.3,142450,-7.71
1448,2018-01-09,16522800,2.38E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14778.5,14976.2,15324.6,14613.4,71400,-1.32
1449,2018-01-10,16522800,2.47E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,15043,14778.5,15045.4,13613.1,87070,1.79
1450,2018-01-11,16522800,2.18E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13535.4,15046.7,15109.1,13048.3,167810,-10.02
1451,2018-01-12,16522800,2.28E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13886.7,13529.2,14176.4,13410,82370,2.6
1452,2018-01-13,16522800,2.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,14292.2,13896,14640.7,13888.2,61140,2.92
1453,2018-01-14,16522800,2.26E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13695.2,14291.9,14446.1,13094.7,85120,-4.18
1454,2018-01-15,16522800,2.25E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13697.5,13695.5,14396.6,13475.4,73270,0.02
1455,2018-01-16,16522800,1.91E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11362,13704.4,13711,10050.7,317100,-17.05
1456,2018-01-17,16522800,1.85E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11192.3,11357.7,11769.6,9271.3,361800,-1.49
1457,2018-01-18,16522800,1.87E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11245.4,11202,12004.7,10660.2,242450,0.47
1458,2018-01-19,16522800,1.92E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11580.2,11229.6,11973.2,10901.5,170740,2.98
1459,2018-01-20,16522800,2.11E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12858.9,11579.2,13082.2,11567.3,143900,11.04
1460,2018-01-21,16522800,1.91E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11594.9,12857.1,12860.2,11164.5,206960,-9.83
1461,2018-01-22,16522800,1.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10864.8,11597.5,11970.9,10136.8,201730,-6.3
1462,2018-01-23,16522800,1.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10903.2,10869,11438,10056.6,188370,0.35
1463,2018-01-24,16522800,1.89E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11452.3,10899.4,11549.5,10584.5,136060,5.04
1464,2018-01-25,16522800,1.97E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11203,11439.9,11740.9,10983.8,181810,-2.18
1465,2018-01-26,16522800,1.83E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11118.1,11203.1,11655.3,10389.4,253910,-0.76
1466,2018-01-27,16522800,1.88E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11467.5,11118,11621.7,10908.4,163490,3.14
1467,2018-01-28,16522800,1.93E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11795.1,11471.2,12112.7,11433.3,154630,2.86
1468,2018-01-29,16522800,1.84E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11244.8,11794.9,11888.1,11119,137420,-4.67
1469,2018-01-30,16522800,1.65E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10166,11244.5,11277.2,9917.7,264720,-9.59
1470,2018-01-31,16522800,1.68E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10265.4,10166.3,10397.7,9742.2,208470,0.98
1471,2018-02-01,16522800,1.62E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9181.1,10266.2,10303,8789.2,358400,-10.56
1472,2018-02-02,16522800,1.45E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8893.2,9179.8,9201.4,7915.8,519400,-3.14
1473,2018-02-03,16522800,1.52E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9241.1,8894.4,9506.9,8249.3,248710,3.91
1474,2018-02-04,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8222.2,9241.5,9382.1,7932.1,280940,-11.03
1475,2018-02-05,16522800,1.13E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6938.5,8220.8,8383.2,6651.9,593890,-15.61
1476,2018-02-06,16522800,1.27E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7701.2,6939.3,7896.2,5996.6,886880,10.99
1477,2018-02-07,16522800,1.25E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7594.7,7693.8,8536.5,7196.6,445620,-1.38
1478,2018-02-08,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8164.2,7595.1,8489.9,7595.1,296100,7.5
1479,2018-02-09,16522800,1.43E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8699.8,8163.6,8735.6,7784.6,233940,6.56
1480,2018-02-10,16522800,1.41E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8559.6,8697.3,9066.6,8172.2,263530,-1.61
1481,2018-02-11,16522800,1.43E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8081.9,8559.7,8564.2,7843.7,236200,-5.58
1482,2018-02-12,16522800,1.47E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8903.5,8083.6,8984.9,8083.6,238670,10.17
1483,2018-02-13,16522800,1.41E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8539.2,8906.2,8942.7,8378,195870,-4.09
1484,2018-02-14,16522800,1.57E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9476.3,8542.6,9500,8541.6,246880,10.97
1485,2018-02-15,16522800,1.66E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10037.3,9475.6,10206.8,9348.5,291280,5.92
1486,2018-02-16,16522800,1.73E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10178.7,10031.3,10294.3,9707.7,206440,1.41
1487,2018-02-17,16522800,1.84E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11073.5,10177.3,11095.9,10070.9,224760,8.79
1488,2018-02-18,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10398.8,11073.7,11271.6,10137.2,288910,-6.09
1489,2018-02-19,16522800,1.84E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11169.4,10396.6,11250.5,10324.8,215200,7.41
1490,2018-02-20,16522800,1.86E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11238.7,11169.7,11791.5,11119.9,267560,0.62
1491,2018-02-21,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10473,11240.9,11289.7,10252.2,327140,-6.81
1492,2018-02-22,16522800,1.62E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9841.7,10470.1,10930.2,9743.9,316630,-6.03
1493,2018-02-23,16522800,1.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10170.4,9840.6,10419.1,9597.8,271500,3.34
1494,2018-02-24,16522800,1.60E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9704.3,10163.8,10506.1,9394.5,239160,-4.58
1495,2018-02-25,16522800,1.59E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9585.2,9703.1,9860.3,9330.1,196490,-1.23
1496,2018-02-26,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10285.1,9590.9,10378.4,9410.3,235940,7.3
1497,2018-02-27,16522800,1.75E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10594.4,10287.8,10867.2,10120.5,202580,3.01
1498,2018-03-01,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10904.5,10335.1,11047.8,10248.7,188770,5.52
